Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Jönköping;74470;2.0

Parameternamn;Beskrivning;Enhet
Lufttemperatur;momentanvärde, 1 gång/tim;degree celsius

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1959-02-01 00:00:00;1978-09-30 23:59:59;98.0;57.7666;14.1833

Datum;Tid (UTC);Lufttemperatur;Kvalitet;;Tidsutsnitt:
1959-02-01;06:00:00;-1.2;Y;;Kvalitetskontrollerade historiska data (utom de senaste 3 mån)
1959-02-01;12:00:00;-1.1;Y;;Tidsperiod (fr.o.m.) = 1959-02-01 00:00:00 (UTC)
1959-02-01;18:00:00;-7.3;Y;;Tidsperiod (t.o.m.) = 1978-09-30 23:59:59 (UTC)
1959-02-02;06:00:00;-9.5;Y;;Samplingstid = Ej angivet
1959-02-02;12:00:00;1.2;Y;;
1959-02-02;18:00:00;-1.4;Y;;Kvalitetskoderna:
1959-02-03;06:00:00;-6.2;Y;;Grön (G) = Kontrollerade och godkända värden.
1959-02-03;12:00:00;0.2;Y;;Gul (Y) = Misstänkta eller aggregerade värden. Grovt kontrollerade arkivdata och okontrollerade realtidsdata (senaste 2 tim).
1959-02-03;18:00:00;-3.2;Y;;
1959-02-04;06:00:00;-9.4;Y;;Orsaker till saknade data:
1959-02-04;12:00:00;1.0;Y;;  stationen eller givaren har varit ur funktion.
1959-02-04;18:00:00;-3.2;Y
1959-02-05;06:00:00;-8.4;Y
1959-02-05;12:00:00;-0.2;Y
1959-02-05;18:00:00;-5.2;Y
1959-02-06;06:00:00;-10.4;Y
1959-02-06;12:00:00;0.2;Y
1959-02-06;18:00:00;-3.2;Y
1959-02-07;06:00:00;-3.4;Y
1959-02-07;12:00:00;0.3;Y
1959-02-07;18:00:00;-2.3;Y
1959-02-08;06:00:00;-7.2;Y
1959-02-08;12:00:00;-6.4;Y
1959-02-08;18:00:00;-5.2;Y
1959-02-09;06:00:00;-6.2;Y
1959-02-09;12:00:00;-6.1;Y
1959-02-09;18:00:00;-6.2;Y
1959-02-10;06:00:00;-8.2;Y
1959-02-10;12:00:00;-7.3;Y
1959-02-10;18:00:00;-7.2;Y
1959-02-11;06:00:00;-9.0;Y
1959-02-11;12:00:00;-6.3;Y
1959-02-11;18:00:00;-5.2;Y
1959-02-12;06:00:00;-4.0;Y
1959-02-12;12:00:00;-3.2;Y
1959-02-12;18:00:00;-3.3;Y
1959-02-13;06:00:00;-5.4;Y
1959-02-13;12:00:00;-5.6;Y
1959-02-13;18:00:00;-5.3;Y
1959-02-14;06:00:00;-5.2;Y
1959-02-14;12:00:00;-3.4;Y
1959-02-14;18:00:00;-3.5;Y
1959-02-15;06:00:00;-5.2;Y
1959-02-15;12:00:00;2.8;Y
1959-02-15;18:00:00;-2.4;Y
1959-02-16;06:00:00;-5.2;Y
1959-02-16;12:00:00;0.4;Y
1959-02-16;18:00:00;-0.2;Y
1959-02-17;06:00:00;2.8;Y
1959-02-17;12:00:00;6.2;Y
1959-02-17;18:00:00;3.2;Y
1959-02-18;06:00:00;3.2;Y
1959-02-18;12:00:00;3.3;Y
1959-02-18;18:00:00;2.4;Y
1959-02-19;06:00:00;1.8;Y
1959-02-19;12:00:00;6.8;Y
1959-02-19;18:00:00;4.4;Y
1959-02-20;06:00:00;3.2;Y
1959-02-20;12:00:00;1.8;Y
1959-02-20;18:00:00;1.6;Y
1959-02-21;06:00:00;-4.0;Y
1959-02-21;12:00:00;-2.8;Y
1959-02-21;18:00:00;-3.2;Y
1959-02-22;06:00:00;-3.0;Y
1959-02-22;12:00:00;0.4;Y
1959-02-22;18:00:00;-1.4;Y
1959-02-23;06:00:00;-4.6;Y
1959-02-23;12:00:00;0.2;Y
1959-02-23;18:00:00;1.8;Y
1959-02-24;06:00:00;3.4;Y
1959-02-24;12:00:00;6.6;Y
1959-02-24;18:00:00;3.6;Y
1959-02-25;06:00:00;2.4;Y
1959-02-25;12:00:00;4.3;Y
1959-02-25;18:00:00;5.4;Y
1959-02-26;06:00:00;6.4;Y
1959-02-26;12:00:00;8.4;Y
1959-02-26;18:00:00;6.2;Y
1959-02-27;06:00:00;5.6;Y
1959-02-27;12:00:00;8.0;Y
1959-02-27;18:00:00;5.6;Y
1959-02-28;06:00:00;4.8;Y
1959-02-28;12:00:00;6.4;Y
1959-02-28;18:00:00;7.1;Y
1959-03-01;06:00:00;4.0;Y
1959-03-01;12:00:00;9.6;Y
1959-03-01;18:00:00;2.2;Y
1959-03-02;06:00:00;-0.4;Y
1959-03-02;12:00:00;3.0;Y
1959-03-02;18:00:00;6.8;Y
1959-03-03;06:00:00;4.1;Y
1959-03-03;12:00:00;6.0;Y
1959-03-03;18:00:00;6.6;Y
1959-03-04;06:00:00;2.4;Y
1959-03-04;12:00:00;4.8;Y
1959-03-04;18:00:00;4.6;Y
1959-03-05;06:00:00;3.6;Y
1959-03-05;12:00:00;6.6;Y
1959-03-05;18:00:00;4.2;Y
1959-03-06;06:00:00;5.0;Y
1959-03-06;12:00:00;7.0;Y
1959-03-06;18:00:00;6.4;Y
1959-03-07;06:00:00;4.0;Y
1959-03-07;12:00:00;7.6;Y
1959-03-07;18:00:00;7.4;Y
1959-03-08;06:00:00;-1.6;Y
1959-03-08;12:00:00;0.9;Y
1959-03-08;18:00:00;-0.6;Y
1959-03-09;06:00:00;-6.0;Y
1959-03-09;12:00:00;2.8;Y
1959-03-09;18:00:00;-1.4;Y
1959-03-10;06:00:00;-6.4;Y
1959-03-10;12:00:00;5.8;Y
1959-03-10;18:00:00;-1.4;Y
1959-03-11;06:00:00;-7.7;Y
1959-03-11;12:00:00;1.0;Y
1959-03-11;18:00:00;-0.9;Y
1959-03-12;06:00:00;-7.0;Y
1959-03-12;12:00:00;5.2;Y
1959-03-12;18:00:00;-0.8;Y
1959-03-13;06:00:00;-0.7;Y
1959-03-13;12:00:00;1.0;Y
1959-03-13;18:00:00;0.5;Y
1959-03-14;06:00:00;-0.8;Y
1959-03-14;12:00:00;0.4;Y
